4.84528169155,4.75706183931,0
4.52743178873,4.336341424,0
4.82436042427,5.6358852058,0
4.7038089365,5.53128179125,0
3.64316769769,5.50142631146,0
4.79502528505,5.08914643263,0
4.61441416817,4.76510505095,0
4.6215620324,4.98379141063,0
4.36255676416,5.68614147457,0
5.16850045881,4.43850758186,0
4.74935701087,5.12141417458,0
5.38735476347,4.46115419008,0
4.76157672516,4.92282019452,0
4.83388410553,5.42301382069,0
3.81755999879,5.24656868356,0
4.66528575807,5.04144445469,0
4.74463107524,4.39171843073,0
5.34729007306,4.80721573392,0
4.2890408118,4.97974091362,0
4.65294906144,5.18189700143,0
4.46826047497,5.10518333714,0
4.35916207435,5.25532593135,0
4.4995754399,5.0803677911,0
4.81317473995,4.96247594232,0
4.47486048805,4.75891444881,0
4.52262117083,5.82315479747,0
4.57401141817,4.91209056084,0
3.96287276436,4.15242157588,0
3.43966817277,4.66901738711,0
4.46415919716,4.73475084926,0
4.00464711685,6.05391859083,0
4.32601246811,5.38993671111,0
4.75318841558,4.85476969161,0
4.28187726184,5.64101385127,0
4.49708447797,4.52871355965,0
4.10750319966,4.19352186953,0
4.3026285396,5.36231474711,0
4.47511363036,4.57218117791,0
5.20999528203,5.16310598536,0
4.60782986609,5.16559312004,0
4.75993507181,5.11708834584,0
5.18100754323,4.96954157032,0
4.49779739727,5.08752614745,0
4.40266277874,5.14083790449,0
4.75977726643,5.01136093792,0
5.15538361043,5.08625714155,0
3.52049422333,4.92218425356,0
4.16479500706,4.63968065854,0
4.86345200722,5.27783474044,0
4.15481237274,5.149061249,0
4.54094398776,5.50605199893,0
3.84383503201,5.56745363929,0
4.50571713215,4.75433268655,0
4.41260313757,4.07096987771,0
5.35107363728,4.68545425713,0
5.30283980137,5.01835896053,0
5.21034376979,5.28814450862,0
3.97553186205,4.56232479379,0
4.07953447508,5.65701088933,0
4.57388085681,4.72326980641,0
4.56504189614,5.28078516216,0
4.73534658931,5.38850399384,0
4.89800581092,5.26256042587,0
4.04111303661,4.87928395325,0
3.76514518293,4.78308759308,0
4.38019326374,4.93554035325,0
4.93580429011,5.49289368055,0
4.42686262424,5.74590290098,0
4.3008595121,5.53734257037,0
4.52712819742,5.04765956093,0
